psgc_code,location,region,province,geographic_level
0405605000,Buenavista,Region IV-A (CALABARZON),Quezon,Mun
0405606000,Burdeos,Region IV-A (CALABARZON),Quezon,Mun
0405607000,Calauag,Region IV-A (CALABARZON),Quezon,Mun
0405608000,Candelaria,Region IV-A (CALABARZON),Quezon,Mun
0405610000,Catanauan,Region IV-A (CALABARZON),Quezon,Mun
0405615000,Dolores,Region IV-A (CALABARZON),Quezon,Mun
0405616000,General Luna,Region IV-A (CALABARZON),Quezon,Mun
0405617000,General Nakar,Region IV-A (CALABARZON),Quezon,Mun
0405618000,Guinayangan,Region IV-A (CALABARZON),Quezon,Mun
0405619000,Gumaca,Region IV-A (CALABARZON),Quezon,Mun
0405620000,Infanta,Region IV-A (CALABARZON),Quezon,Mun
0405621000,Jomalig,Region IV-A (CALABARZON),Quezon,Mun
0405622000,Lopez,Region IV-A (CALABARZON),Quezon,Mun
0405623000,Lucban,Region IV-A (CALABARZON),Quezon,Mun
0431200000,City of Lucena,Region IV-A (CALABARZON),Quezon,City
0405625000,Macalelon,Region IV-A (CALABARZON),Quezon,Mun
0405627000,Mauban,Region IV-A (CALABARZON),Quezon,Mun
0405628000,Mulanay,Region IV-A (CALABARZON),Quezon,Mun
0405629000,Padre Burgos,Region IV-A (CALABARZON),Quezon,Mun
0405630000,Pagbilao,Region IV-A (CALABARZON),Quezon,Mun
0405631000,Panukulan,Region IV-A (CALABARZON),Quezon,Mun
0405632000,Patnanungan,Region IV-A (CALABARZON),Quezon,Mun
0405633000,Perez,Region IV-A (CALABARZON),Quezon,Mun
0405634000,Pitogo,Region IV-A (CALABARZON),Quezon,Mun
0405635000,Plaridel,Region IV-A (CALABARZON),Quezon,Mun
0405636000,Polillo,Region IV-A (CALABARZON),Quezon,Mun
0405637000,Quezon,Region IV-A (CALABARZON),Quezon,Mun
0405638000,Real,Region IV-A (CALABARZON),Quezon,Mun
0405639000,Sampaloc,Region IV-A (CALABARZON),Quezon,Mun
0405640000,San Andres,Region IV-A (CALABARZON),Quezon,Mun
0405641000,San Antonio,Region IV-A (CALABARZON),Quezon,Mun
0405642000,San Francisco,Region IV-A (CALABARZON),Quezon,Mun
0405644000,San Narciso,Region IV-A (CALABARZON),Quezon,Mun
0405645000,Sariaya,Region IV-A (CALABARZON),Quezon,Mun
0405646000,Tagkawayan,Region IV-A (CALABARZON),Quezon,Mun
0405647000,City of Tayabas,Region IV-A (CALABARZON),Quezon,City
0405648000,Tiaong,Region IV-A (CALABARZON),Quezon,Mun
0405649000,Unisan,Region IV-A (CALABARZON),Quezon,Mun
0405801000,Angono,Region IV-A (CALABARZON),Rizal,Mun
0405802000,City of Antipolo,Region IV-A (CALABARZON),Rizal,City
0405803000,Baras,Region IV-A (CALABARZON),Rizal,Mun
0405804000,Binangonan,Region IV-A (CALABARZON),Rizal,Mun
0405805000,Cainta,Region IV-A (CALABARZON),Rizal,Mun
0405806000,Cardona,Region IV-A (CALABARZON),Rizal,Mun
0405807000,Jala-Jala,Region IV-A (CALABARZON),Rizal,Mun
0405809000,Morong,Region IV-A (CALABARZON),Rizal,Mun
0405810000,Pililla,Region IV-A (CALABARZON),Rizal,Mun
0405808000,Rodriguez,Region IV-A (CALABARZON),Rizal,Mun
0405811000,San Mateo,Region IV-A (CALABARZON),Rizal,Mun
0405812000,Tanay,Region IV-A (CALABARZON),Rizal,Mun
0405813000,Taytay,Region IV-A (CALABARZON),Rizal,Mun
0405814000,Teresa,Region IV-A (CALABARZON),Rizal,Mun
0907226000,Bacungan,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907224000,Baliguian,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907201000,City of Dapitan,Region IX (Zamboanga Peninsula),Zamboanga del Norte,City
0907202000,City of Dipolog,Region IX (Zamboanga Peninsula),Zamboanga del Norte,City
0907225000,Godod,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907223000,Gutalac,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907222000,Jose Dalman,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907227000,Kalawit,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907203000,Katipunan,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907204000,La Libertad,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907205000,Labason,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907206000,Liloy,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907207000,Manukan,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907208000,Mutia,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907209000,Pi̱an,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907210000,Polanco,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907211000,Pres. Manuel A. Roxas,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907212000,Rizal,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907213000,Salug,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907214000,Sergio Osme̱a Sr.,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907215000,Siayan,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907216000,Sibuco,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907217000,Sibutad,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907218000,Sindangan,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907219000,Siocon,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907220000,Sirawai,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907221000,Tampilisan,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mun
0907302000,Aurora,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907303000,Bayog,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907305000,Dimataling,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907306000,Dinas,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907307000,Dumalinao,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907308000,Dumingag,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907343000,Guipos,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907337000,Josefina,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907311000,Kumalarang,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907312000,Labangan,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907333000,Lakewood,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907313000,Lapuyan,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907315000,Mahayag,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907317000,Margosatubig,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907318000,Midsalip,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907319000,Molave,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907322000,City of Pagadian,Region IX (Zamboanga Peninsula),Zamboanga del Sur,City
0907338000,Pitogo,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907323000,Ramon Magsaysay,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907324000,San Miguel,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907325000,San Pablo,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907340000,Sominot,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907327000,Tabina,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907328000,Tambulig,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907344000,Tigbao,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907330000,Tukuran,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0907341000,Vincenzo A. Sagun,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mun
0931700000,City of Zamboanga,Region IX (Zamboanga Peninsula),Zamboanga del Sur,City
0908301000,Alicia,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908302000,Buug,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908303000,Diplahan,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908304000,Imelda,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908305000,Ipil,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0990101000,City of Isabela,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,City
0908306000,Kabasalan,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908307000,Mabuhay,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908308000,Malangas,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908309000,Naga,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908310000,Olutanga,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908311000,Payao,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908312000,Roseller Lim,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908313000,Siay,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908314000,Talusan,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908315000,Titay,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0908316000,Tungawan,Region IX (Zamboanga Peninsula),Zamboanga Sibugay,Mun
0500501000,Bacacay,Region V (Bicol Region),Albay,Mun
0500502000,Camalig,Region V (Bicol Region),Albay,Mun
0500503000,Daraga,Region V (Bicol Region),Albay,Mun
0500504000,Guinobatan,Region V (Bicol Region),Albay,Mun
0500505000,Jovellar,Region V (Bicol Region),Albay,Mun
0500506000,City of Legazpi,Region V (Bicol Region),Albay,City
0500507000,Libon,Region V (Bicol Region),Albay,Mun
0500508000,City of Ligao,Region V (Bicol Region),Albay,City
0500509000,Malilipot,Region V (Bicol Region),Albay,Mun
0500510000,Malinao,Region V (Bicol Region),Albay,Mun
0500511000,Manito,Region V (Bicol Region),Albay,Mun
0500512000,Oas,Region V (Bicol Region),Albay,Mun
0500513000,Pio Duran,Region V (Bicol Region),Albay,Mun
0500514000,Polangui,Region V (Bicol Region),Albay,Mun
0500515000,Rapu-Rapu,Region V (Bicol Region),Albay,Mun
0500516000,Santo Domingo,Region V (Bicol Region),Albay,Mun
0500517000,City of Tabaco,Region V (Bicol Region),Albay,City
0500518000,Tiwi,Region V (Bicol Region),Albay,Mun
0501601000,Basud,Region V (Bicol Region),Camarines Norte,Mun
0501602000,Capalonga,Region V (Bicol Region),Camarines Norte,Mun
0501603000,Daet,Region V (Bicol Region),Camarines Norte,Mun
0501605000,Jose Panganiban,Region V (Bicol Region),Camarines Norte,Mun
0501606000,Labo,Region V (Bicol Region),Camarines Norte,Mun
0501607000,Mercedes,Region V (Bicol Region),Camarines Norte,Mun
0501608000,Paracale,Region V (Bicol Region),Camarines Norte,Mun
0501604000,San Lorenzo Ruiz,Region V (Bicol Region),Camarines Norte,Mun
0501609000,San Vicente,Region V (Bicol Region),Camarines Norte,Mun
0501610000,Santa Elena,Region V (Bicol Region),Camarines Norte,Mun
0501611000,Talisay,Region V (Bicol Region),Camarines Norte,Mun
0501612000,Vinzons,Region V (Bicol Region),Camarines Norte,Mun
0501701000,Baao,Region V (Bicol Region),Camarines Sur,Mun
0501702000,Balatan,Region V (Bicol Region),Camarines Sur,Mun
0501703000,Bato,Region V (Bicol Region),Camarines Sur,Mun
0501704000,Bombon,Region V (Bicol Region),Camarines Sur,Mun
0501705000,Buhi,Region V (Bicol Region),Camarines Sur,Mun
0501706000,Bula,Region V (Bicol Region),Camarines Sur,Mun
0501707000,Cabusao,Region V (Bicol Region),Camarines Sur,Mun
0501708000,Calabanga,Region V (Bicol Region),Camarines Sur,Mun
0501709000,Camaligan,Region V (Bicol Region),Camarines Sur,Mun
0501710000,Canaman,Region V (Bicol Region),Camarines Sur,Mun
0501711000,Caramoan,Region V (Bicol Region),Camarines Sur,Mun
0501712000,Del Gallego,Region V (Bicol Region),Camarines Sur,Mun
0501713000,Gainza,Region V (Bicol Region),Camarines Sur,Mun
0501714000,Garchitorena,Region V (Bicol Region),Camarines Sur,Mun
0501715000,Goa,Region V (Bicol Region),Camarines Sur,Mun
0501716000,City of Iriga,Region V (Bicol Region),Camarines Sur,City
0501717000,Lagonoy,Region V (Bicol Region),Camarines Sur,Mun
0501718000,Libmanan,Region V (Bicol Region),Camarines Sur,Mun
0501719000,Lupi,Region V (Bicol Region),Camarines Sur,Mun
0501720000,Magarao,Region V (Bicol Region),Camarines Sur,Mun
0501721000,Milaor,Region V (Bicol Region),Camarines Sur,Mun
0501722000,Minalabac,Region V (Bicol Region),Camarines Sur,Mun
0501723000,Nabua,Region V (Bicol Region),Camarines Sur,Mun
0501724000,City of Naga,Region V (Bicol Region),Camarines Sur,City
0501725000,Ocampo,Region V (Bicol Region),Camarines Sur,Mun
0501726000,Pamplona,Region V (Bicol Region),Camarines Sur,Mun
0501727000,Pasacao,Region V (Bicol Region),Camarines Sur,Mun
0501728000,Pili,Region V (Bicol Region),Camarines Sur,Mun
0501729000,Presentacion,Region V (Bicol Region),Camarines Sur,Mun
0501730000,Ragay,Region V (Bicol Region),Camarines Sur,Mun
0501731000,Sag̱ay,Region V (Bicol Region),Camarines Sur,Mun
0501732000,San Fernando,Region V (Bicol Region),Camarines Sur,Mun
0501733000,San Jose,Region V (Bicol Region),Camarines Sur,Mun
0501734000,Sipocot,Region V (Bicol Region),Camarines Sur,Mun
0501735000,Siruma,Region V (Bicol Region),Camarines Sur,Mun
0501736000,Tigaon,Region V (Bicol Region),Camarines Sur,Mun
0501737000,Tinambac,Region V (Bicol Region),Camarines Sur,Mun
0502001000,Bagamanoc,Region V (Bicol Region),Catanduanes,Mun
0502002000,Baras,Region V (Bicol Region),Catanduanes,Mun
0502003000,Bato,Region V (Bicol Region),Catanduanes,Mun
0502004000,Caramoran,Region V (Bicol Region),Catanduanes,Mun
0502005000,Gigmoto,Region V (Bicol Region),Catanduanes,Mun
0502006000,Pandan,Region V (Bicol Region),Catanduanes,Mun
0502007000,Panganiban,Region V (Bicol Region),Catanduanes,Mun
0502008000,San Andres,Region V (Bicol Region),Catanduanes,Mun
0502009000,San Miguel,Region V (Bicol Region),Catanduanes,Mun
0502010000,Viga,Region V (Bicol Region),Catanduanes,Mun
0502011000,Virac,Region V (Bicol Region),Catanduanes,Mun
0504101000,Aroroy,Region V (Bicol Region),Masbate,Mun
0504102000,Baleno,Region V (Bicol Region),Masbate,Mun
0504103000,Balud,Region V (Bicol Region),Masbate,Mun
0504104000,Batuan,Region V (Bicol Region),Masbate,Mun
0504105000,Cataingan,Region V (Bicol Region),Masbate,Mun
0504106000,Cawayan,Region V (Bicol Region),Masbate,Mun
0504107000,Claveria,Region V (Bicol Region),Masbate,Mun
0504108000,Dimasalang,Region V (Bicol Region),Masbate,Mun
0504109000,Esperanza,Region V (Bicol Region),Masbate,Mun
0504110000,Mandaon,Region V (Bicol Region),Masbate,Mun
0504111000,City of Masbate,Region V (Bicol Region),Masbate,City
0504112000,Milagros,Region V (Bicol Region),Masbate,Mun
0504113000,Mobo,Region V (Bicol Region),Masbate,Mun
0504114000,Monreal,Region V (Bicol Region),Masbate,Mun
0504115000,Palanas,Region V (Bicol Region),Masbate,Mun
0504116000,Pio V. Corpus,Region V (Bicol Region),Masbate,Mun
0504117000,Placer,Region V (Bicol Region),Masbate,Mun
0504118000,San Fernando,Region V (Bicol Region),Masbate,Mun
0504119000,San Jacinto,Region V (Bicol Region),Masbate,Mun
0504120000,San Pascual,Region V (Bicol Region),Masbate,Mun
0504121000,Uson,Region V (Bicol Region),Masbate,Mun
0506202000,Barcelona,Region V (Bicol Region),Sorsogon,Mun
0506203000,Bulan,Region V (Bicol Region),Sorsogon,Mun
0506204000,Bulusan,Region V (Bicol Region),Sorsogon,Mun
0506205000,Casiguran,Region V (Bicol Region),Sorsogon,Mun
0506206000,Castilla,Region V (Bicol Region),Sorsogon,Mun
0506207000,Donsol,Region V (Bicol Region),Sorsogon,Mun
0506208000,Gubat,Region V (Bicol Region),Sorsogon,Mun
0506209000,Irosin,Region V (Bicol Region),Sorsogon,Mun
0506210000,Juban,Region V (Bicol Region),Sorsogon,Mun
0506211000,Magallanes,Region V (Bicol Region),Sorsogon,Mun
0506212000,Matnog,Region V (Bicol Region),Sorsogon,Mun
0506213000,Pilar,Region V (Bicol Region),Sorsogon,Mun
0506214000,Prieto Diaz,Region V (Bicol Region),Sorsogon,Mun
0506215000,Santa Magdalena,Region V (Bicol Region),Sorsogon,Mun
0506216000,City of Sorsogon,Region V (Bicol Region),Sorsogon,City
0600401000,Altavas,Region VI (Western Visayas),Aklan,Mun
0600402000,Balete,Region VI (Western Visayas),Aklan,Mun
0600403000,Banga,Region VI (Western Visayas),Aklan,Mun
0600404000,Batan,Region VI (Western Visayas),Aklan,Mun
0600405000,Buruanga,Region VI (Western Visayas),Aklan,Mun
0600406000,Ibajay,Region VI (Western Visayas),Aklan,Mun
0600407000,Kalibo,Region VI (Western Visayas),Aklan,Mun
0600408000,Lezo,Region VI (Western Visayas),Aklan,Mun
0600409000,Libacao,Region VI (Western Visayas),Aklan,Mun
0600410000,Madalag,Region VI (Western Visayas),Aklan,Mun
0600411000,Makato,Region VI (Western Visayas),Aklan,Mun
0600412000,Malay,Region VI (Western Visayas),Aklan,Mun
0600413000,Malinao,Region VI (Western Visayas),Aklan,Mun
0600414000,Nabas,Region VI (Western Visayas),Aklan,Mun
0600415000,New Washington,Region VI (Western Visayas),Aklan,Mun
0600416000,Numancia,Region VI (Western Visayas),Aklan,Mun
0600417000,Tangalan,Region VI (Western Visayas),Aklan,Mun
0600601000,Anini-Y,Region VI (Western Visayas),Antique,Mun
0600602000,Barbaza,Region VI (Western Visayas),Antique,Mun
0600603000,Belison,Region VI (Western Visayas),Antique,Mun
0600604000,Bugasong,Region VI (Western Visayas),Antique,Mun
0600605000,Caluya,Region VI (Western Visayas),Antique,Mun
0600606000,Culasi,Region VI (Western Visayas),Antique,Mun
0600608000,Hamtic,Region VI (Western Visayas),Antique,Mun
0600609000,Laua-An,Region VI (Western Visayas),Antique,Mun
0600610000,Libertad,Region VI (Western Visayas),Antique,Mun
0600611000,Pandan,Region VI (Western Visayas),Antique,Mun
0600612000,Patnongon,Region VI (Western Visayas),Antique,Mun
0600613000,San Jose,Region VI (Western Visayas),Antique,Mun
0600614000,San Remigio,Region VI (Western Visayas),Antique,Mun
0600615000,Sebaste,Region VI (Western Visayas),Antique,Mun
0600616000,Sibalom,Region VI (Western Visayas),Antique,Mun
0600617000,Tibiao,Region VI (Western Visayas),Antique,Mun
0600607000,Tobias Fornier,Region VI (Western Visayas),Antique,Mun
0600618000,Valderrama,Region VI (Western Visayas),Antique,Mun
0601901000,Cuartero,Region VI (Western Visayas),Capiz,Mun
0601902000,Dao,Region VI (Western Visayas),Capiz,Mun
0601903000,Dumalag,Region VI (Western Visayas),Capiz,Mun
0601904000,Dumarao,Region VI (Western Visayas),Capiz,Mun
0601905000,Ivisan,Region VI (Western Visayas),Capiz,Mun
0601906000,Jamindan,Region VI (Western Visayas),Capiz,Mun
0601907000,Ma-Ayon,Region VI (Western Visayas),Capiz,Mun
0601908000,Mambusao,Region VI (Western Visayas),Capiz,Mun
0601909000,Panay,Region VI (Western Visayas),Capiz,Mun
0601910000,Panitan,Region VI (Western Visayas),Capiz,Mun
0601911000,Pilar,Region VI (Western Visayas),Capiz,Mun
0601912000,Pontevedra,Region VI (Western Visayas),Capiz,Mun
0601913000,President Roxas,Region VI (Western Visayas),Capiz,Mun
0601914000,City of Roxas,Region VI (Western Visayas),Capiz,City
0601915000,Sapi-An,Region VI (Western Visayas),Capiz,Mun
0601916000,Sigma,Region VI (Western Visayas),Capiz,Mun
0601917000,Tapaz,Region VI (Western Visayas),Capiz,Mun
0607901000,Buenavista,Region VI (Western Visayas),Guimaras,Mun
0607902000,Jordan,Region VI (Western Visayas),Guimaras,Mun
0607903000,Nueva Valencia,Region VI (Western Visayas),Guimaras,Mun
0607904000,San Lorenzo,Region VI (Western Visayas),Guimaras,Mun
0607905000,Sibunag,Region VI (Western Visayas),Guimaras,Mun
0603001000,Ajuy,Region VI (Western Visayas),Iloilo,Mun
0603002000,Alimodian,Region VI (Western Visayas),Iloilo,Mun
0603003000,Anilao,Region VI (Western Visayas),Iloilo,Mun
0603004000,Badiangan,Region VI (Western Visayas),Iloilo,Mun
0603005000,Balasan,Region VI (Western Visayas),Iloilo,Mun
0603006000,Banate,Region VI (Western Visayas),Iloilo,Mun
0603007000,Barotac Nuevo,Region VI (Western Visayas),Iloilo,Mun
0603008000,Barotac Viejo,Region VI (Western Visayas),Iloilo,Mun
0603009000,Batad,Region VI (Western Visayas),Iloilo,Mun
0603010000,Bingawan,Region VI (Western Visayas),Iloilo,Mun
0603012000,Cabatuan,Region VI (Western Visayas),Iloilo,Mun
0603013000,Calinog,Region VI (Western Visayas),Iloilo,Mun
0603014000,Carles,Region VI (Western Visayas),Iloilo,Mun
0603015000,Concepcion,Region VI (Western Visayas),Iloilo,Mun
0603016000,Dingle,Region VI (Western Visayas),Iloilo,Mun
0603017000,Due̱as,Region VI (Western Visayas),Iloilo,Mun
0603018000,Dumangas,Region VI (Western Visayas),Iloilo,Mun
0603019000,Estancia,Region VI (Western Visayas),Iloilo,Mun
0603020000,Guimbal,Region VI (Western Visayas),Iloilo,Mun
0603021000,Igbaras,Region VI (Western Visayas),Iloilo,Mun
0631000000,City of Iloilo,Region VI (Western Visayas),Iloilo,City
0603023000,Janiuay,Region VI (Western Visayas),Iloilo,Mun
0603025000,Lambunao,Region VI (Western Visayas),Iloilo,Mun
0603026000,Leganes,Region VI (Western Visayas),Iloilo,Mun
0603027000,Lemery,Region VI (Western Visayas),Iloilo,Mun
0603028000,Leon,Region VI (Western Visayas),Iloilo,Mun
0603029000,Maasin,Region VI (Western Visayas),Iloilo,Mun
0603030000,Miagao,Region VI (Western Visayas),Iloilo,Mun
0603031000,Mina,Region VI (Western Visayas),Iloilo,Mun
0603032000,New Lucena,Region VI (Western Visayas),Iloilo,Mun
0603034000,Oton,Region VI (Western Visayas),Iloilo,Mun
0603035000,City of Passi,Region VI (Western Visayas),Iloilo,City
0603036000,Pavia,Region VI (Western Visayas),Iloilo,Mun
0603037000,Pototan,Region VI (Western Visayas),Iloilo,Mun
0603038000,San Dionisio,Region VI (Western Visayas),Iloilo,Mun
0603039000,San Enrique,Region VI (Western Visayas),Iloilo,Mun
0603040000,San Joaquin,Region VI (Western Visayas),Iloilo,Mun
0603041000,San Miguel,Region VI (Western Visayas),Iloilo,Mun
0603042000,San Rafael,Region VI (Western Visayas),Iloilo,Mun
0603043000,Santa Barbara,Region VI (Western Visayas),Iloilo,Mun
0603044000,Sara,Region VI (Western Visayas),Iloilo,Mun
0603045000,Tigbauan,Region VI (Western Visayas),Iloilo,Mun
0603046000,Tubungan,Region VI (Western Visayas),Iloilo,Mun
0603047000,Zarraga,Region VI (Western Visayas),Iloilo,Mun
0630200000,City of Bacolod,Region VI (Western Visayas),Negros Occidental,City
0604502000,City of Bago,Region VI (Western Visayas),Negros Occidental,City
0604503000,Binalbagan,Region VI (Western Visayas),Negros Occidental,Mun
0604504000,City of Cadiz,Region VI (Western Visayas),Negros Occidental,City
0604505000,Calatrava,Region VI (Western Visayas),Negros Occidental,Mun
0604506000,Candoni,Region VI (Western Visayas),Negros Occidental,Mun
0604507000,Cauayan,Region VI (Western Visayas),Negros Occidental,Mun
0604508000,Enrique B. Magalona,Region VI (Western Visayas),Negros Occidental,Mun
0604509000,City of Escalante,Region VI (Western Visayas),Negros Occidental,City
0604510000,City of Himamaylan,Region VI (Western Visayas),Negros Occidental,City
0604511000,Hinigaran,Region VI (Western Visayas),Negros Occidental,Mun
0604512000,Hinoba-an,Region VI (Western Visayas),Negros Occidental,Mun
0604513000,Ilog,Region VI (Western Visayas),Negros Occidental,Mun
0604514000,Isabela,Region VI (Western Visayas),Negros Occidental,Mun
0604515000,City of Kabankalan,Region VI (Western Visayas),Negros Occidental,City
0604516000,City of La Carlota,Region VI (Western Visayas),Negros Occidental,City
0604517000,La Castellana,Region VI (Western Visayas),Negros Occidental,Mun
0604518000,Manapla,Region VI (Western Visayas),Negros Occidental,Mun
0604519000,Moises Padilla,Region VI (Western Visayas),Negros Occidental,Mun
0604520000,Murcia,Region VI (Western Visayas),Negros Occidental,Mun
0604521000,Pontevedra,Region VI (Western Visayas),Negros Occidental,Mun
0604522000,Pulupandan,Region VI (Western Visayas),Negros Occidental,Mun
0604523000,City of Sagay,Region VI (Western Visayas),Negros Occidental,City
0604532000,Salvador Benedicto,Region VI (Western Visayas),Negros Occidental,Mun
0604524000,City of San Carlos,Region VI (Western Visayas),Negros Occidental,City
0604525000,San Enrique,Region VI (Western Visayas),Negros Occidental,Mun
0604526000,City of Silay,Region VI (Western Visayas),Negros Occidental,City
0604527000,City of Sipalay,Region VI (Western Visayas),Negros Occidental,City
0604528000,City of Talisay,Region VI (Western Visayas),Negros Occidental,City
0604529000,Toboso,Region VI (Western Visayas),Negros Occidental,Mun
0604530000,Valladolid,Region VI (Western Visayas),Negros Occidental,Mun
0604531000,City of Victorias,Region VI (Western Visayas),Negros Occidental,City
0701201000,Alburquerque,Region VII (Central Visayas),Bohol,Mun
0701202000,Alicia,Region VII (Central Visayas),Bohol,Mun
0701203000,Anda,Region VII (Central Visayas),Bohol,Mun
0701204000,Antequera,Region VII (Central Visayas),Bohol,Mun
0701205000,Baclayon,Region VII (Central Visayas),Bohol,Mun
0701206000,Balilihan,Region VII (Central Visayas),Bohol,Mun
0701207000,Batuan,Region VII (Central Visayas),Bohol,Mun
0701248000,Bien Unido,Region VII (Central Visayas),Bohol,Mun
0701208000,Bilar,Region VII (Central Visayas),Bohol,Mun
0701209000,Buenavista,Region VII (Central Visayas),Bohol,Mun
0701210000,Calape,Region VII (Central Visayas),Bohol,Mun
0701211000,Candijay,Region VII (Central Visayas),Bohol,Mun
0701212000,Carmen,Region VII (Central Visayas),Bohol,Mun
0701213000,Catigbian,Region VII (Central Visayas),Bohol,Mun
0701214000,Clarin,Region VII (Central Visayas),Bohol,Mun
0701215000,Corella,Region VII (Central Visayas),Bohol,Mun
0701216000,Cortes,Region VII (Central Visayas),Bohol,Mun
0701217000,Dagohoy,Region VII (Central Visayas),Bohol,Mun
0701218000,Danao,Region VII (Central Visayas),Bohol,Mun
0701219000,Dauis,Region VII (Central Visayas),Bohol,Mun
0701220000,Dimiao,Region VII (Central Visayas),Bohol,Mun
0701221000,Duero,Region VII (Central Visayas),Bohol,Mun
0701222000,Garcia Hernandez,Region VII (Central Visayas),Bohol,Mun
0701226000,Getafe,Region VII (Central Visayas),Bohol,Mun
0701223000,Guindulman,Region VII (Central Visayas),Bohol,Mun
0701224000,Inabanga,Region VII (Central Visayas),Bohol,Mun
0701225000,Jagna,Region VII (Central Visayas),Bohol,Mun
0701227000,Lila,Region VII (Central Visayas),Bohol,Mun
0701228000,Loay,Region VII (Central Visayas),Bohol,Mun
0701229000,Loboc,Region VII (Central Visayas),Bohol,Mun
0701230000,Loon,Region VII (Central Visayas),Bohol,Mun
0701231000,Mabini,Region VII (Central Visayas),Bohol,Mun
0701232000,Maribojoc,Region VII (Central Visayas),Bohol,Mun
0701233000,Panglao,Region VII (Central Visayas),Bohol,Mun
